type,name,products_description,metaDescription,metaImage,metaTitle,price,image,category,product_short_description,brands,Product_Video1,Product_Video2,Product_Video3,Product_Video4
simple,Capacitive Proximity Sensor- KNSD6.5KM2BG3-T3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005302.png,Capacitive Proximity Sensor | Unbox Industry,16359,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005302.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005302.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM08KM2BG3-T3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005306.png,Capacitive Proximity Sensor | Unbox Industry,15204,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005306.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005306.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KDCT08V03G3-T4,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_08_v_03_g3-tx.png,Capacitive Proximity Sensor | Unbox Industry,13440,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_08_v_03_g3-tx.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_08_v_03_g3-tx.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KDCT6.5V02G3-T4,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007850.png,Capacitive Proximity Sensor | Unbox Industry,13440,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007850.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0007850.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KDCT08V02G3-4,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct08v02g3-x.png,Capacitive Proximity Sensor | Unbox Industry,13440,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct08v02g3-x.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct08v02g3-x.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM12KM8NG3-B3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005312.png,Capacitive Proximity Sensor | Unbox Industry,13125,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005312.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005312.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KDCT6.5V02G3-4,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_6.5_v_02_g3-4.png,Capacitive Proximity Sensor | Unbox Industry,13440,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_6.5_v_02_g3-4.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/pp_kdct_6.5_v_02_g3-4.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM12KM4BG3-B3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005310.png,Capacitive Proximity Sensor | Unbox Industry,13125,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005310.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005310.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM8M03NG3-T3,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005275.png,Capacitive Proximity Sensor | Unbox Industry,15078,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005275.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005275.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
simple,Capacitive Proximity Sensor- KNSM08KM2BG3-2R,"Unbox Industry presents capacitive proximity sensor by di-soric. Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.
 
 Features:
 - Large operating distance
 - Detection of liquids, powdery and solid materials
 - Detection possible even through containers and packaging
 - Sensitivity adjustable via IO-Link
 - NO/NC, switchable via IO-Link
 - Push-pull output pnp + npn
 - Robust nickel-plated brass housing
 - Short design","Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic.",https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005305.png,Capacitive Proximity Sensor | Unbox Industry,15204,"https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005305.png, https://www.di-soric.com/ix_pim_assets/img/img_Produktbild/IM0005305.png",11,"Capacitive proximity sensors detect liquid, powdery and solid materials precisely and reliably. They are equally suitable for the detection of metallic and non-metallic parts. Parts can also be detected through container walls or packaging.",30,,,,
